id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
2662,-83.625,52.25,-2.6,-1.1,-0.2,1.0,3.5,-2.2,-1.3,-0.2,0.9,3.9,-2.7,-1.2,-0.3,1.0,3.5,-2.5,-1.2,-0.2,1.1,3.9,-2.5,-1.0,0.0,1.3,4.5,-2.3,-1.2,-0.2,0.9,3.2,-2.7,-1.2,-0.2,1.1,4.1,-2.8,-1.3,-0.2,1.0,3.5,6.2
2663,-83.5,52.25,-2.5,-1.2,-0.2,1.0,3.7,-2.3,-1.3,-0.2,0.8,3.8,-2.5,-1.3,-0.3,1.0,3.6,-2.4,-1.3,-0.2,1.1,4.0,-2.5,-1.0,0.0,1.3,4.6,-2.3,-1.2,-0.2,1.0,3.2,-2.7,-1.2,-0.2,1.2,4.1,-2.7,-1.3,-0.2,1.1,3.4,6.2
2664,-83.375,52.25,-2.4,-1.1,-0.1,1.2,3.7,-2.3,-1.2,-0.2,0.9,3.9,-2.4,-1.2,-0.3,1.0,3.6,-2.3,-1.1,-0.1,1.2,3.9,-2.4,-1.1,0.0,1.4,4.6,-2.3,-1.3,-0.3,0.9,3.0,-2.4,-1.1,-0.1,1.1,3.9,-2.5,-1.3,-0.1,1.1,3.6,6.2
2665,-83.25,52.25,-2.3,-1.1,-0.1,1.2,3.5,-2.3,-1.3,-0.3,1.0,3.9,-2.3,-1.2,-0.3,1.0,3.6,-2.3,-1.2,-0.1,1.2,3.5,-2.3,-1.0,0.0,1.4,4.6,-2.5,-1.3,-0.3,1.0,3.2,-2.4,-1.2,-0.1,1.2,3.7,-2.5,-1.3,-0.1,1.2,3.5,6.2
2666,-83.125,52.25,-2.3,-1.2,-0.2,1.1,3.5,-2.4,-1.3,-0.3,0.8,3.7,-2.3,-1.3,-0.3,1.0,3.7,-2.3,-1.2,-0.1,1.1,3.7,-2.3,-1.0,0.0,1.3,4.7,-2.5,-1.3,-0.3,0.8,3.1,-2.5,-1.2,-0.2,1.2,3.8,-2.5,-1.3,-0.2,1.2,3.4,6.2
2667,-83.0,52.25,-2.3,-1.2,-0.1,1.1,3.5,-2.4,-1.3,-0.3,1.0,3.7,-2.3,-1.3,-0.2,1.0,3.7,-2.3,-1.0,0.0,1.2,3.8,-2.3,-1.0,0.0,1.5,4.7,-2.5,-1.3,-0.3,1.0,3.1,-2.5,-1.2,-0.2,1.2,3.6,-2.5,-1.3,-0.1,1.2,3.5,6.2
2668,-82.875,52.25,-2.3,-1.2,-0.1,1.1,3.5,-2.5,-1.2,-0.3,1.1,3.6,-2.4,-1.3,-0.2,1.0,3.6,-2.3,-1.0,0.0,1.2,4.0,-2.3,-1.0,0.0,1.5,4.5,-2.5,-1.3,-0.0,1.0,3.1,-2.4,-1.2,-0.1,1.2,3.6,-2.5,-1.2,-0.0,1.2,3.4,6.3
2669,-82.75,52.25,-2.3,-1.2,-0.1,1.0,3.5,-2.4,-1.3,-0.4,1.0,3.6,-2.5,-1.3,-0.2,1.0,3.5,-2.4,-1.1,-0.0,1.3,3.6,-2.4,-1.1,-0.0,1.4,4.4,-2.5,-1.4,-0.1,1.0,3.2,-2.5,-1.2,-0.1,1.0,3.6,-2.5,-1.3,-0.1,1.2,3.4,6.5
2670,-82.625,52.25,-2.3,-1.2,-0.2,1.1,3.6,-2.4,-1.3,-0.4,1.0,3.6,-2.5,-1.3,-0.3,1.1,3.5,-2.5,-1.1,-0.1,1.2,3.5,-2.3,-1.1,-0.0,1.4,4.5,-2.5,-1.3,-0.3,1.0,3.1,-2.6,-1.2,-0.1,1.2,3.6,-2.6,-1.3,-0.1,1.2,3.5,6.5
2671,-82.5,52.25,-2.3,-1.2,-0.2,1.2,3.6,-2.5,-1.4,-0.4,1.0,3.6,-2.5,-1.3,-0.3,0.9,3.5,-2.5,-1.3,-0.1,1.3,3.7,-2.3,-1.2,-0.1,1.5,4.5,-2.5,-1.4,-0.4,1.0,3.4,-2.5,-1.3,-0.2,1.3,3.6,-2.6,-1.5,-0.2,1.3,3.5,6.6
2672,-82.375,52.25,-2.3,-1.1,-0.1,1.1,3.8,-2.3,-1.2,-0.2,1.0,3.2,-2.4,-1.3,-0.3,1.0,3.8,-2.4,-1.1,0.0,1.2,4.0,-2.3,-1.0,0.0,1.5,4.6,-2.3,-1.2,-0.2,1.0,3.2,-2.4,-1.2,-0.0,1.3,3.8,-2.4,-1.3,-0.1,1.3,3.8,6.7
2673,-82.25,52.25,-2.2,-1.0,-0.0,1.2,3.8,-2.3,-1.2,-0.3,1.0,3.6,-2.5,-1.3,-0.2,1.1,3.8,-2.3,-1.0,0.0,1.3,4.0,-2.2,-1.0,0.0,1.5,4.6,-2.3,-1.2,-0.3,1.0,3.1,-2.3,-1.1,-0.0,1.3,3.8,-2.3,-1.3,-0.0,1.3,3.8,6.8
2674,-82.125,52.25,-2.3,-1.0,0.0,1.2,3.8,-2.3,-1.2,-0.2,1.0,3.5,-2.5,-1.2,-0.2,1.2,3.9,-2.2,-1.0,0.0,1.3,4.0,-2.2,-1.0,0.0,1.5,4.5,-2.3,-1.2,-0.2,0.8,3.2,-2.3,-1.0,0.0,1.3,3.9,-2.4,-1.2,-0.1,1.2,3.9,6.7
