id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
45,-88.125,56.375,0.0,1.8,3.3,4.8,7.3,-0.6,1.0,2.3,3.6,6.3,-0.5,1.3,2.5,3.9,6.0,-0.9,0.7,1.8,3.2,5.6,1.9,4.1,5.8,7.7,11.8,0.4,2.2,3.9,5.9,9.0,0.2,1.9,3.2,4.7,7.0,-1.1,0.6,1.8,3.2,5.7,11.8
46,-88.0,56.375,-0.5,1.6,3.2,4.8,7.3,-1.0,0.8,2.0,3.5,6.5,-1.0,1.0,2.4,3.9,6.4,-1.6,0.5,1.7,3.3,5.7,1.5,3.9,5.7,7.6,11.6,0.0,1.9,3.5,5.9,8.9,-0.3,1.7,3.1,4.7,7.2,-1.6,0.4,1.7,3.1,5.8,9.2
47,-87.875,56.375,-0.4,1.6,3.2,4.8,7.4,-1.1,0.8,2.0,3.6,6.5,-1.0,1.0,2.4,3.9,6.4,-1.7,0.5,1.7,3.3,5.7,1.5,3.9,5.7,7.7,11.6,0.0,1.9,3.6,5.8,8.9,-0.4,1.7,3.1,4.7,7.2,-1.6,0.4,1.7,3.1,5.8,9.1
48,-90.0,56.25,-0.0,1.8,3.2,4.8,7.1,-0.6,1.1,2.2,3.6,5.6,-0.5,1.1,2.4,3.7,5.9,-1.0,0.6,1.9,3.1,5.2,1.8,3.9,5.6,7.6,11.2,0.3,2.2,3.9,5.7,8.5,-0.1,1.7,3.1,4.6,6.9,-1.0,0.6,1.8,3.2,5.3,13.4
49,-89.875,56.25,0.0,1.8,3.2,4.8,7.1,-0.5,1.0,2.2,3.6,5.8,-0.5,1.2,2.4,3.8,6.0,-1.0,0.6,1.9,3.1,5.3,1.8,3.9,5.6,7.6,11.4,0.3,2.2,3.9,5.7,8.8,-0.1,1.7,3.1,4.6,6.9,-0.9,0.6,1.8,3.2,5.3,13.3
50,-89.75,56.25,0.0,1.8,3.2,4.8,7.1,-0.5,1.0,2.3,3.6,5.8,-0.5,1.2,2.4,3.8,6.0,-0.9,0.6,1.9,3.1,5.3,1.8,3.9,5.6,7.7,11.4,0.3,2.2,3.9,5.8,8.8,-0.1,1.7,3.1,4.6,7.0,-0.9,0.6,1.8,3.2,5.4,13.3
51,-89.625,56.25,0.1,1.8,3.2,4.8,7.2,-0.5,1.1,2.3,3.7,5.8,-0.5,1.2,2.5,3.8,6.0,-0.9,0.7,1.9,3.1,5.4,1.9,3.9,5.6,7.7,11.5,0.3,2.2,3.9,5.8,8.9,-0.0,1.7,3.1,4.7,7.0,-1.0,0.6,1.9,3.2,5.4,13.2
52,-89.5,56.25,0.0,1.8,3.3,4.8,7.2,-0.5,1.1,2.3,3.7,5.9,-0.5,1.2,2.5,3.8,6.0,-0.9,0.7,1.9,3.1,5.3,1.9,3.9,5.7,7.8,11.6,0.4,2.2,3.9,5.8,9.1,-0.0,1.8,3.1,4.6,7.1,-1.0,0.6,1.9,3.3,5.4,13.1
53,-89.375,56.25,-0.0,1.8,3.3,4.8,7.3,-0.5,1.1,2.3,3.6,5.9,-0.5,1.2,2.5,3.9,6.0,-0.9,0.7,1.9,3.1,5.4,1.9,3.9,5.7,7.8,11.6,0.3,2.2,3.9,5.9,9.2,-0.0,1.8,3.1,4.6,7.1,-1.0,0.6,1.9,3.3,5.4,13.0
54,-89.25,56.25,-0.0,1.8,3.2,4.8,7.3,-0.5,1.0,2.3,3.6,6.0,-0.5,1.2,2.4,3.9,6.0,-0.9,0.7,1.9,3.1,5.4,1.8,3.9,5.6,7.8,11.7,0.3,2.2,3.9,5.9,9.2,-0.0,1.8,3.1,4.6,7.1,-1.0,0.6,1.9,3.3,5.5,12.9
55,-89.125,56.25,-0.0,1.8,3.3,4.8,7.2,-0.4,1.0,2.3,3.6,6.0,-0.5,1.2,2.4,3.8,6.0,-0.9,0.7,1.9,3.1,5.5,1.9,3.9,5.7,7.7,11.7,0.4,2.3,3.9,5.8,9.2,-0.0,1.8,3.1,4.6,7.1,-1.0,0.5,1.9,3.2,5.5,12.9
56,-89.0,56.25,-0.0,1.8,3.3,4.9,7.2,-0.5,1.1,2.3,3.6,6.1,-0.5,1.2,2.5,3.9,6.0,-0.9,0.7,1.9,3.1,5.5,1.8,4.0,5.7,7.8,11.6,0.4,2.3,4.0,5.8,9.0,0.0,1.8,3.1,4.6,7.1,-1.0,0.5,1.8,3.2,5.5,12.8
57,-88.875,56.25,-0.0,1.9,3.3,4.9,7.3,-0.4,1.0,2.3,3.7,6.2,-0.5,1.2,2.5,3.9,6.0,-0.9,0.7,1.9,3.2,5.5,1.8,4.0,5.7,7.8,11.7,0.4,2.3,4.0,5.9,9.1,-0.0,1.8,3.2,4.7,7.1,-1.1,0.5,1.8,3.3,5.5,12.7
58,-88.75,56.25,-0.0,1.8,3.3,4.9,7.3,-0.5,1.0,2.3,3.6,6.1,-0.5,1.2,2.5,3.9,5.9,-0.9,0.7,1.9,3.2,5.5,1.8,4.0,5.7,7.9,11.7,0.4,2.3,4.0,5.9,9.1,0.0,1.8,3.1,4.7,7.1,-1.0,0.5,1.8,3.2,5.5,12.7
59,-88.625,56.25,-0.0,1.8,3.3,4.9,7.3,-0.5,1.0,2.3,3.6,6.1,-0.5,1.2,2.5,3.9,5.9,-0.9,0.7,1.9,3.1,5.5,1.8,4.0,5.7,7.8,11.7,0.4,2.3,4.0,5.9,9.1,0.0,1.9,3.2,4.7,7.1,-1.0,0.5,1.8,3.2,5.5,12.6
60,-88.5,56.25,-0.0,1.8,3.3,4.9,7.3,-0.5,1.0,2.3,3.7,6.4,-0.5,1.2,2.5,3.9,6.1,-0.9,0.7,1.9,3.1,5.5,1.9,4.0,5.7,7.8,11.8,0.3,2.3,4.0,5.9,9.2,0.0,1.8,3.1,4.7,7.1,-1.0,0.6,1.8,3.2,5.8,12.6
61,-88.375,56.25,-0.0,1.8,3.3,4.8,7.2,-0.5,1.0,2.3,3.6,6.3,-0.5,1.2,2.5,3.9,5.9,-0.9,0.7,1.9,3.1,5.5,1.9,4.0,5.7,7.8,11.7,0.3,2.3,3.9,5.9,9.0,0.0,1.8,3.2,4.7,7.1,-1.1,0.6,1.8,3.2,5.6,12.5
62,-88.25,56.25,-0.0,1.8,3.3,4.8,7.2,-0.6,1.0,2.3,3.6,6.3,-0.5,1.2,2.5,3.9,6.0,-0.9,0.7,1.9,3.2,5.5,1.9,4.0,5.7,7.8,11.7,0.3,2.3,3.9,5.9,9.0,0.1,1.8,3.2,4.7,7.1,-1.1,0.6,1.8,3.2,5.6,12.4
63,-88.125,56.25,0.0,1.8,3.3,4.8,7.2,-0.6,1.1,2.3,3.6,6.1,-0.5,1.2,2.5,3.9,5.9,-1.0,0.6,1.9,3.2,5.4,1.9,4.0,5.7,7.8,11.6,0.3,2.3,3.8,5.8,8.9,0.1,1.8,3.2,4.7,7.1,-1.1,0.6,1.8,3.2,5.6,12.3
64,-88.0,56.25,-0.0,1.8,3.3,4.8,7.2,-0.6,1.0,2.2,3.6,6.2,-0.5,1.2,2.5,3.9,6.0,-1.0,0.6,1.9,3.2,5.5,1.9,4.1,5.7,7.8,11.7,0.4,2.2,3.8,5.8,8.9,0.1,1.8,3.2,4.6,7.1,-1.1,0.5,1.8,3.2,5.6,12.2
65,-87.875,56.25,0.0,1.8,3.3,4.8,7.2,-0.6,1.0,2.2,3.6,6.2,-0.5,1.3,2.5,3.9,6.0,-1.0,0.6,1.9,3.2,5.6,1.9,4.1,5.8,7.7,11.7,0.3,2.2,3.8,5.8,8.8,0.2,1.8,3.2,4.7,7.0,-1.1,0.5,1.7,3.2,5.6,12.1
66,-87.75,56.25,-0.4,1.6,3.2,4.8,7.4,-1.0,0.8,2.0,3.6,6.5,-1.0,1.0,2.4,3.9,6.4,-1.6,0.5,1.8,3.3,5.7,1.5,3.9,5.7,7.6,11.6,0.0,1.9,3.5,5.8,8.9,-0.3,1.7,3.1,4.6,7.2,-1.6,0.4,1.7,3.1,5.8,9.3
