id,Longitude,Latitude,RCP85_P5_2050s,RCP85_P25_2050s,RCP85_P50_2050s,RCP85_P75_2050s,RCP85_P95_2050s,RCP60_P5_2050s,RCP60_P25_2050s,RCP60_P50_2050s,RCP60_P75_2050s,RCP60_P95_2050s,RCP45_P5_2050s,RCP45_P25_2050s,RCP45_P50_2050s,RCP45_P75_2050s,RCP45_P95_2050s,RCP26_P5_2050s,RCP26_P25_2050s,RCP26_P50_2050s,RCP26_P75_2050s,RCP26_P95_2050s,RCP85_P5_2080s,RCP85_P25_2080s,RCP85_P50_2080s,RCP85_P75_2080s,RCP85_P95_2080s,RCP60_P5_2080s,RCP60_P25_2080s,RCP60_P50_2080s,RCP60_P75_2080s,RCP60_P95_2080s,RCP45_P5_2080s,RCP45_P25_2080s,RCP45_P50_2080s,RCP45_P75_2080s,RCP45_P95_2080s,RCP26_P5_2080s,RCP26_P25_2080s,RCP26_P50_2080s,RCP26_P75_2080s,RCP26_P95_2080s,REF_1986_2005
2346,-82.25,52.625,-1.9,1.3,3.8,6.2,9.9,-3.0,-0.3,2.0,4.6,8.1,-2.3,0.7,3.0,5.4,8.9,-3.1,0.1,2.2,4.5,7.7,0.5,4.0,7.1,10.3,14.5,-1.6,1.6,4.1,6.8,11.4,-1.4,1.5,3.8,6.5,10.1,-3.4,-0.5,1.8,4.2,7.3,-11.2
2347,-82.125,52.625,-1.9,1.4,3.9,6.3,10.1,-3.0,-0.3,2.0,4.6,8.2,-2.3,0.7,3.0,5.5,8.9,-3.1,0.1,2.2,4.5,7.9,0.6,4.1,7.2,10.4,14.5,-1.6,1.7,4.2,7.0,11.5,-1.3,1.5,3.9,6.6,10.2,-3.4,-0.6,1.8,4.2,7.4,-11.3
2348,-82.0,52.625,-1.8,1.4,4.0,6.4,10.2,-2.9,-0.2,2.1,4.8,8.3,-2.3,0.8,3.0,5.5,8.9,-3.1,0.2,2.2,4.5,7.9,0.6,4.2,7.4,10.6,14.8,-1.4,1.7,4.4,7.2,11.6,-1.3,1.6,3.9,6.7,10.3,-3.4,-0.6,1.8,4.3,7.4,-11.3
2349,-81.875,52.625,-1.8,1.3,4.1,6.5,10.2,-2.9,-0.2,2.2,4.8,8.3,-2.3,0.8,3.0,5.6,9.1,-3.1,0.2,2.3,4.6,7.9,0.7,4.2,7.4,10.6,14.7,-1.4,1.7,4.3,7.1,11.5,-1.3,1.6,4.0,6.8,10.4,-3.4,-0.6,1.8,4.3,7.6,-11.5
2350,-81.75,52.625,-1.8,1.4,4.2,6.7,10.4,-2.8,-0.2,2.1,4.9,8.4,-2.3,0.7,3.0,5.7,9.2,-2.9,0.2,2.3,4.6,8.0,0.6,4.4,7.6,10.9,14.9,-1.3,1.8,4.4,7.3,11.6,-1.3,1.7,4.0,6.9,10.5,-3.4,-0.5,1.8,4.3,7.7,-12.5
2351,-95.125,52.5,-2.4,0.7,3.3,5.7,9.3,-3.8,-0.3,2.2,4.4,8.7,-2.4,0.7,3.2,5.6,8.7,-3.7,-0.3,2.2,4.4,7.8,-0.5,3.2,5.7,8.3,12.0,-2.8,1.1,3.5,6.6,10.2,-2.0,1.3,3.6,5.9,9.1,-3.9,-0.8,1.7,4.2,7.8,-8.3
2352,-95.0,52.5,-2.3,0.7,3.3,5.7,9.2,-3.8,-0.3,2.1,4.4,8.6,-2.3,0.6,3.2,5.5,8.6,-3.7,-0.3,2.2,4.3,7.8,-0.5,3.2,5.7,8.3,12.0,-2.8,1.1,3.4,6.6,10.1,-2.0,1.3,3.6,5.9,9.1,-3.9,-0.9,1.7,4.2,7.8,-8.3
2353,-94.875,52.5,-2.4,0.7,3.3,5.7,9.1,-3.8,-0.3,2.1,4.3,8.3,-2.4,0.6,3.1,5.3,8.5,-3.8,-0.3,2.2,4.3,7.6,-0.5,3.1,5.7,8.2,11.8,-2.8,1.1,3.4,6.4,9.8,-2.0,1.3,3.5,5.8,8.9,-3.9,-0.9,1.6,4.1,7.7,-8.4
2354,-94.75,52.5,-2.4,0.7,3.2,5.7,9.1,-3.8,-0.3,2.1,4.3,8.3,-2.4,0.6,3.1,5.3,8.4,-3.8,-0.3,2.2,4.2,7.5,-0.4,3.1,5.7,8.2,11.8,-2.8,1.0,3.3,6.3,9.8,-2.0,1.3,3.5,5.8,8.9,-3.9,-0.9,1.6,4.1,7.6,-8.4
2355,-94.625,52.5,-2.4,0.7,3.2,5.6,9.0,-3.8,-0.3,2.1,4.3,8.3,-2.4,0.6,3.1,5.3,8.4,-3.8,-0.2,2.1,4.3,7.6,-0.5,3.1,5.6,8.1,11.8,-2.8,1.0,3.4,6.3,9.8,-2.1,1.3,3.5,5.7,8.8,-4.0,-0.9,1.7,4.1,7.6,-8.4
2356,-94.5,52.5,-2.5,0.7,3.2,5.6,9.0,-3.8,-0.3,2.1,4.3,8.3,-2.4,0.6,3.1,5.3,8.4,-3.8,-0.2,2.1,4.2,7.6,-0.5,3.1,5.6,8.1,11.8,-2.8,1.0,3.4,6.3,9.8,-2.0,1.3,3.5,5.8,8.8,-4.0,-1.0,1.7,4.1,7.6,-8.5
2357,-94.375,52.5,-2.4,0.7,3.2,5.6,9.0,-3.7,-0.3,2.0,4.3,8.3,-2.4,0.6,3.1,5.3,8.4,-3.8,-0.2,2.1,4.2,7.5,-0.4,3.1,5.6,8.1,11.7,-2.8,1.0,3.4,6.3,9.8,-2.0,1.3,3.4,5.8,8.8,-4.0,-0.9,1.7,4.1,7.5,-8.5
2358,-94.25,52.5,-2.5,0.7,3.2,5.6,9.0,-3.9,-0.3,2.0,4.2,8.4,-2.4,0.6,3.1,5.3,8.4,-3.8,-0.2,2.1,4.1,7.5,-0.4,3.1,5.6,8.1,11.7,-2.7,1.0,3.4,6.2,9.8,-2.0,1.3,3.4,5.8,8.7,-4.0,-0.9,1.7,4.1,7.5,-8.6
2359,-94.125,52.5,-2.4,0.7,3.2,5.6,8.9,-3.9,-0.3,2.0,4.2,8.4,-2.4,0.6,3.0,5.3,8.4,-3.7,-0.3,2.1,4.1,7.5,-0.4,3.1,5.6,8.0,11.7,-2.7,0.9,3.4,6.2,9.8,-2.0,1.3,3.4,5.7,8.7,-4.0,-0.9,1.6,4.0,7.5,-8.6
2360,-94.0,52.5,-2.4,0.7,3.2,5.6,8.9,-4.0,-0.3,2.0,4.2,8.3,-2.4,0.6,3.0,5.3,8.3,-3.7,-0.2,2.1,4.1,7.5,-0.4,3.1,5.6,8.0,11.7,-2.7,0.9,3.3,6.2,9.7,-2.0,1.3,3.4,5.7,8.7,-3.9,-0.9,1.6,4.0,7.5,-8.7
