RCPs,RegName,Data_  1,Data_  2,Data_  3,Data_  4,Data_  5,Data_  6,Data_  7,Data_  8,Data_  9,Data_ 10,Data_ 11,Data_ 12,Data_ 13,Data_ 14,Data_ 15,Data_ 16,Data_ 17,Data_ 18,Data_ 19,Data_ 20,Data_ 21,Data_ 22,Data_ 23,Data_ 24,Data_ 25,Data_ 26,Data_ 27,Data_ 28,Data_ 29,Data_ 30,Data_ 31,Data_ 32,Data_ 33,Data_ 34,Data_ 35,Data_ 36,Data_ 37,Data_ 38,Data_ 39,Data_ 40,Data_ 41,Data_ 42,Data_ 43,Data_ 44,Data_ 45,Data_ 46,Data_ 47,Data_ 48,Data_ 49,Data_ 50,Data_ 51,Data_ 52,Data_ 53,Data_ 54,Data_ 55,Data_ 56,Data_ 57,Data_ 58,Data_ 59,Data_ 60,Data_ 61,Data_ 62,Data_ 63,Data_ 64,Data_ 65,Data_ 66,Data_ 67,Data_ 68,Data_ 69,Data_ 70,Data_ 71,Data_ 72,Data_ 73,Data_ 74,Data_ 75,Data_ 76,Data_ 77,Data_ 78,Data_ 79,Data_ 80,Data_ 81,Data_ 82,Data_ 83,Data_ 84,Data_ 85,Data_ 86,Data_ 87,Data_ 88,Data_ 89,Data_ 90,Data_ 91,Data_ 92,Data_ 93,Data_ 94,Data_ 95,Data_ 96,Data_ 97,Data_ 98,Data_ 99,Data_100,Data_101,Data_102,Data_103,Data_104,Data_105,Data_106,Data_107,Data_108,Data_109,Data_110,Data_111,Data_112,Data_113,Data_114,Data_115,Data_116,Data_117,Data_118,Data_119
RCP8.5,	MANITOULIN,4619,4691.4,4766.8,4753.9,4743.2,4706.2,4685.3,4718.8,4644.6,4581.4,4586.7,4770,4618.6,4510.9,4572.5,4553.4,4518.1,4533.9,4475,4423,4596.1,4454.4,4506,4497.3,4492.9,4458.9,4416.9,4311.7,4454.8,4407.1,4395.9,4331.7,4330.9,4276.6,4360.3,4283.2,4246.9,4268.3,4315.9,4290.8,4388.5,4265.5,4192.5,4211.4,4189.2,4277.6,4200.4,4209,4177.8,4095.8,4179.3,4073.4,4125.2,4116.8,4115,4060.1,4038.5,3952.1,3989.9,4080.9,4036.6,4003.2,3904.4,3928.7,3966.4,3953.2,3918.6,3875,3859,3821.5,3778.2,3828.5,3716.8,3721.1,3687.4,3732.3,3763.3,3639.7,3603,3592.6,3634.8,3691.8,3583.5,3515,3508,3507.5,3629.1,3499.4,3443.5,3455,3348,3437.8,3378.5,3396.5,3391.5,3322,3326.2,3270.2,3289.7,3277,3262.6,3233.2,3292.4,3257.1,3223.5,3230.4,3182.3,3134.8,3180.6,3124.3,3070,3067.2,3056.5,3060.5,3081.5,2995,2987.1,3046.6,2974.4
RCP8.5,METROPOLITAN-TORONTO,3867.8,3925,3994.4,3968.6,3969.7,3924.3,3912.4,3955.4,3866.2,3855.8,3837.4,3979.1,3862.2,3765.1,3810.6,3830.9,3784.5,3766.6,3741.8,3698.9,3817.7,3701.7,3763.4,3743.5,3736.7,3739,3679.6,3594.6,3722.1,3673.2,3642.8,3609.7,3579.8,3559.9,3639.2,3555.5,3536.8,3553.6,3573.1,3570.7,3676.8,3545.1,3499.2,3494,3475.2,3525.6,3499.2,3513.9,3479.6,3379.1,3464,3396.7,3403.2,3434.1,3429.8,3380.8,3349.3,3263.4,3299,3389.7,3353.5,3310.8,3231.2,3223.5,3278.2,3274.4,3236.3,3223.8,3213.2,3143.1,3113,3161.5,3084.1,3048.7,3030,3079.2,3092.5,2990.2,2949.4,2943.7,2988.1,3056.4,2940,2882.2,2870.8,2882.4,2995.8,2857.5,2812.5,2831.1,2751.9,2817.5,2769.6,2778.3,2796.1,2714.4,2739.2,2680.5,2697.6,2667.9,2673.6,2638.7,2676.2,2672.9,2628,2652.7,2607.2,2537.6,2602.3,2553.5,2519.7,2478.9,2502,2481.2,2521.2,2441.9,2434.4,2509.2,2424.9
RCP8.5,	MIDDLESEX,3718.7,3783.9,3845,3823.1,3823.5,3763.9,3756.5,3812.5,3717.1,3718.9,3663,3826.2,3713,3612.5,3661.4,3682.5,3627.3,3613.2,3602.3,3549.4,3661.6,3546.4,3609.1,3595.5,3581.4,3586.4,3540.9,3445.9,3579.8,3536,3490.7,3450.8,3443.2,3419.1,3498.3,3414.5,3413.8,3413.9,3422.7,3418,3509.6,3396.7,3358.4,3345.5,3327.2,3381.4,3346.5,3373.2,3332.8,3233.5,3326.3,3257,3247.3,3289.1,3276.2,3230.3,3204,3129.2,3158.1,3241,3205,3161.7,3088,3094.8,3144.4,3123.4,3094.6,3081.2,3066.4,3005.2,2979,3013.4,2934.3,2923.6,2898.7,2940.6,2955.1,2848,2809.1,2803.5,2844.9,2910,2804.7,2749.2,2737.8,2738.1,2859.6,2721.9,2675.8,2692.4,2611.2,2671.2,2643.6,2643.2,2661,2574.1,2603.2,2549.4,2563.8,2538.4,2534.4,2503.2,2540.3,2532.7,2496.9,2521.2,2469.5,2414.5,2471.9,2420.4,2390,2354.5,2380.5,2347.2,2392.8,2305.8,2310.2,2384.3,2307.8
RCP8.5,	MUSKOKA,4633.9,4695.5,4778.1,4747.2,4732.7,4709.5,4679.5,4720.8,4640.6,4595.1,4607,4760.8,4614.2,4526.6,4567.2,4583,4534,4520.4,4483.4,4428.6,4566.8,4454.3,4514.8,4487.3,4487.9,4470,4412.8,4319.5,4447.6,4396.6,4382.9,4320.7,4313,4273.9,4356.3,4273.9,4229.3,4253.9,4297.7,4276.4,4400.9,4263.3,4200.1,4186.2,4176.1,4231.6,4187,4213.9,4163.8,4062.4,4159.2,4062.3,4109,4107.1,4108.5,4051,4023.4,3924.1,3962.8,4069.4,4023,3979.3,3880.7,3892.1,3941.3,3930.7,3898.9,3873.5,3838.6,3775.4,3744.8,3803.4,3707.5,3677.9,3648.6,3707,3720.3,3602.7,3559.6,3544.6,3593.3,3662.3,3539.5,3484.9,3468.2,3481.3,3600.5,3441.8,3387.5,3416.5,3314.6,3404.4,3331.1,3351.6,3353.7,3287.2,3286.9,3236.5,3247.6,3218,3230.7,3183.8,3232.4,3221.6,3167.6,3197.2,3140.3,3069.1,3128.8,3073.2,3043.2,3002.2,3021.8,3007.5,3039.4,2956.3,2933.1,3003.6,2924.3
RCP8.5,	NIAGARA,3624.6,3685.6,3749.6,3726.1,3727.9,3669.9,3666.6,3713.5,3624.7,3621.7,3581.7,3731.5,3627.6,3524.3,3569.8,3590.8,3547.4,3525.5,3504.7,3458.3,3573.6,3462.5,3528.4,3513.3,3497.4,3500.5,3446.4,3358.8,3493.7,3436.9,3416.9,3378.4,3349.5,3327.4,3410.1,3330.3,3320.6,3322.8,3341.3,3337.5,3439.3,3314.7,3265.3,3267.6,3248,3297,3275.9,3291.9,3248.7,3156.2,3241.9,3179.6,3171.7,3217.4,3198.1,3161,3127.2,3052.1,3082.6,3164.6,3127,3089.3,3012.8,3014.1,3059.5,3055.9,3024.5,3010.8,3004.4,2930.3,2907.4,2944.1,2870.3,2846.7,2821.2,2870.3,2887.2,2784.3,2742.4,2733.9,2777,2847.8,2743.3,2685.5,2671,2671.4,2789.5,2661.4,2614.7,2633.3,2554.3,2612.4,2576.1,2579.6,2601.9,2520.3,2551.2,2491.1,2501.9,2475,2482.1,2455.2,2479.9,2482.7,2441,2463.7,2413.1,2352.6,2415.8,2368.8,2334.5,2297.1,2320.2,2293.4,2335.8,2256.4,2257.7,2330.3,2253.6
RCP8.5,	NIPISSING,5125.5,5202.9,5283.2,5246.4,5235.6,5220.9,5183.8,5228.3,5146,5074.7,5117,5271.6,5109.7,5024,5066.1,5083.6,5024,5017.3,4972.6,4908.8,5075.7,4947.9,5013.7,4980.7,4983.5,4946.1,4900,4793.9,4929.1,4867.9,4875.2,4806.7,4798.6,4754.8,4830.3,4756.2,4691.7,4733,4797.5,4765.9,4894.6,4741.4,4672.9,4670.4,4647,4719.2,4666.2,4686.6,4611,4522.3,4652.1,4517.2,4596.6,4583.2,4564.6,4511.9,4481.7,4373.9,4417.3,4548.3,4488.8,4441.9,4328.7,4356,4396.6,4384.9,4359.3,4327.7,4280.1,4225.9,4187.8,4248.2,4138.5,4115.5,4085.5,4140,4172,4035.8,3990.7,3980.1,4028.3,4094.5,3962.2,3907.8,3893.4,3910.7,4035.1,3861.8,3798.7,3835,3721.5,3820,3743.9,3757.8,3761.8,3698,3681.6,3629,3648.1,3618.9,3635.7,3579.3,3632,3609.7,3563.2,3582.5,3525.8,3453.7,3518.5,3457.2,3419.2,3384.1,3397.7,3380.1,3408.1,3323.1,3296.7,3367.7,3288.2
RCP8.5,	NORTHUMBERLAND,4094.2,4136.3,4221.8,4197.7,4187.7,4155.3,4139.9,4170,4099.4,4073.6,4076,4201.9,4086,3996.3,4037.3,4045.8,4021.8,3989.9,3961.6,3921.7,4039.4,3931.4,3987.3,3971.2,3958.2,3964.7,3902.6,3821.1,3931.9,3894,3874.1,3827.9,3797.9,3778.4,3865.5,3781.5,3745.7,3767,3799.2,3788.5,3900.1,3775,3717.3,3710.5,3707,3746.2,3718.4,3738.5,3702,3607.6,3683.8,3607.7,3636.4,3650.8,3647.2,3595.2,3562.5,3487.6,3511.8,3614.6,3560.7,3529.7,3446.1,3438.3,3491.9,3494.4,3451.1,3432.7,3416.5,3349.2,3327.3,3372.8,3294.3,3261.9,3235.9,3294.4,3302.6,3207.4,3167.2,3153.3,3191,3258.7,3145.9,3092.8,3077.5,3089.4,3201.7,3063.7,3026.5,3041.8,2958,3021.7,2963.3,2982.1,2989.5,2922.5,2935.3,2890.1,2895.6,2871.1,2877.2,2848.6,2874.2,2872,2827.7,2851.8,2807.3,2738.6,2791.8,2738.3,2720.3,2672.3,2691.3,2676.8,2711.7,2636,2624.1,2693.9,2611.9
RCP8.5,	OTTAWA-CARLTON,4436.4,4469.9,4555.6,4534.2,4522.9,4487.6,4480.9,4505.4,4442.4,4395.1,4435,4550.3,4400.2,4335.2,4361.5,4373.5,4357.2,4311.8,4287.3,4228.3,4359.5,4262.4,4314.1,4294.7,4280.4,4281.7,4214.8,4120.4,4239.2,4183.4,4184.4,4148.5,4118.9,4085.4,4147,4076.9,4035.6,4065.3,4117.7,4102.1,4225.2,4087.8,4021.7,4001.7,4004.2,4040.4,4015.2,4040.4,3973.8,3888,3988.3,3872.7,3937.9,3941.8,3912.3,3875.8,3843.2,3745.1,3776.4,3899.8,3833.6,3806.7,3718,3701.3,3757.3,3765.8,3727.6,3704.5,3673.8,3595,3575.3,3630,3542.4,3495.5,3468.2,3535.8,3562.2,3444,3399.5,3389.1,3443.5,3508.7,3367.2,3321.7,3298.3,3323.8,3434.6,3283.1,3236.8,3268.2,3171.2,3238.1,3172.7,3192.4,3212.8,3138.5,3135.6,3091.4,3083.4,3067.4,3089.9,3046.1,3067.2,3074,3011,3044.7,3001.3,2907.4,2977,2916.3,2906.6,2845.9,2869.7,2847.2,2885.3,2811.4,2781.5,2860.3,2774.1
RCP8.5,	OXFORD,3778,3838.7,3906.7,3881.5,3879,3825.3,3817,3869.2,3774.5,3774.7,3724.7,3882.5,3772.7,3676.1,3722.6,3742.8,3689.5,3673.9,3660.9,3612.6,3720.4,3608.2,3669.4,3655.5,3642.9,3649.9,3601.7,3512.8,3636.3,3592,3552.4,3512.1,3501.5,3476.7,3561,3476.3,3469.3,3472.4,3482.9,3475.4,3570.6,3458.9,3420,3408.2,3389.9,3442,3410.1,3434.8,3395.3,3294.4,3384.3,3317.3,3312.3,3347.1,3337,3291.4,3265,3192.6,3220.3,3301.8,3264.9,3221.7,3148.5,3153.3,3203.7,3185.8,3153.7,3140.7,3124.5,3064.4,3039.4,3075,2997.1,2982.1,2956.8,3000.6,3013.5,2910.9,2870.2,2866.6,2903.9,2970.3,2865.1,2809.8,2796.9,2801.5,2915.5,2782,2737.8,2755.6,2674,2735.3,2702.9,2703.3,2720.2,2637.1,2663.7,2611.7,2624.1,2595.5,2594.3,2564,2599,2594.5,2555.2,2579.3,2529,2473.3,2529.7,2477.8,2450,2410,2437.3,2406.1,2450.5,2367.1,2366.9,2440.2,2365.7
RCP8.5,	PARRY-SOUND,4819.9,4893.5,4971,4941.5,4927.4,4909.9,4871,4917.3,4836.7,4772.5,4797,4960.7,4807,4712.7,4761.7,4772.2,4718.4,4710,4667.5,4607.6,4766.3,4640.3,4707.8,4678.3,4678.5,4647.1,4593.4,4496.5,4634.7,4576.7,4569.8,4505.3,4496.5,4453.4,4537.3,4458.4,4402.7,4432.7,4485.8,4460.2,4588.4,4444.1,4377.9,4368,4349.3,4421.6,4365.4,4391.7,4331.7,4232,4347.4,4230.4,4293.6,4285.6,4277.8,4224.3,4194.4,4090,4133.1,4253.4,4198.3,4153,4042.5,4065.5,4115,4102.8,4067.7,4040.5,3999.9,3943.9,3911.2,3967.4,3862.7,3844.9,3811.3,3868.2,3888.3,3761.3,3717.5,3702.8,3753.6,3822.4,3694.9,3641.8,3624.2,3638.9,3765.1,3597.9,3535.4,3568.6,3456.9,3558.3,3484.3,3499.7,3501.8,3435.8,3429.3,3377.1,3395.3,3365.5,3377.9,3323.6,3379.7,3360.5,3315.4,3335.3,3276.3,3212.3,3270.9,3214.1,3176.3,3145.5,3157.6,3139.2,3173.3,3088.5,3060,3132.8,3052.4
RCP8.5,	PEEL,3989.5,4049.1,4120.8,4090.1,4092.5,4048,4032.1,4079.4,3987.5,3976.8,3950,4097.9,3979.5,3887.4,3929.1,3952.3,3898.8,3881.6,3859.9,3813.7,3930,3813.3,3876,3853.7,3849.5,3855.1,3796.3,3707.3,3833.1,3786.8,3752.1,3711.8,3692.1,3671.9,3751.6,3667.7,3644.5,3659.4,3677.9,3671,3780.2,3651.9,3602.8,3595.8,3577.6,3632.4,3598.6,3617.5,3580.5,3477.3,3564.6,3492.9,3501.1,3526.5,3524.9,3473.5,3445.7,3362.1,3393.7,3482.2,3446.5,3399.4,3321.5,3319,3370.5,3361.8,3326.8,3313.5,3295.2,3230.2,3201.7,3247.5,3165.8,3134,3111.6,3159.3,3172.9,3067.9,3026.2,3019.9,3062.3,3133.8,3015.1,2957.6,2944.3,2956.6,3070.3,2932.3,2882.1,2901.4,2818.5,2888.1,2839.5,2847.4,2862.7,2781.6,2803.8,2747.1,2761.1,2728.9,2737.3,2698.7,2739,2734,2687.9,2716.2,2667.8,2597.6,2660.8,2606.5,2580.7,2535.5,2560.5,2539.2,2576.2,2497.4,2489.4,2562.4,2479.1
RCP8.5,	PERTH,3934.7,3995.3,4068.7,4040.6,4040.3,3991.5,3977.9,4023.2,3932.1,3929.1,3881.8,4042.9,3925.4,3832.7,3876.5,3896.4,3840.8,3828.8,3810.3,3761.5,3874,3757.2,3817.8,3801.4,3795.7,3798.4,3748.4,3659.2,3782.3,3739.3,3698.5,3655,3648.4,3621.7,3704.5,3617.3,3606.3,3614.8,3626.4,3615.3,3712.1,3598.3,3554.3,3543,3527.3,3580.1,3544.4,3569.4,3529.8,3429.2,3516,3446.1,3448.7,3473.6,3469.8,3416.6,3395.2,3319.9,3350,3428.4,3395.3,3348.4,3274.6,3280.5,3329,3308.3,3278.8,3261.5,3243.6,3184.6,3155.4,3198.2,3116.5,3097.6,3074.2,3116.5,3127.3,3023.7,2982.4,2977.7,3015.7,3081.8,2973.6,2919.4,2906.4,2914.5,3024.1,2888.8,2840.5,2858.7,2776.8,2843.6,2804,2806.1,2820.3,2737.2,2761.1,2708.1,2722.2,2693.5,2693.5,2659.9,2702.3,2694,2647.6,2677.2,2626.3,2567.6,2623.7,2569.6,2542.2,2501.4,2527.4,2502.7,2540.9,2458.8,2456,2526.1,2451.3
RCP8.5,	PETERBOROUGH,4360.6,4410.3,4493.1,4464.5,4458.2,4424.9,4406.8,4444.7,4365.1,4329.5,4340,4473.2,4344,4255.5,4292.5,4306.6,4273,4245.6,4216,4165.9,4292,4184.6,4243.9,4220.1,4212.9,4210.4,4146.6,4058.9,4178.6,4133.4,4116.8,4066.4,4043.1,4015.6,4098.1,4016.2,3974,3996.6,4033.4,4020.9,4146.1,4007.9,3947.1,3933.4,3930.1,3972.9,3940.6,3966.2,3920.6,3817.7,3908.8,3821.1,3856.2,3865.5,3862.3,3809.3,3776.2,3687,3720.3,3827.2,3772.7,3736.1,3649,3642.8,3697.2,3695.5,3657.1,3635.5,3612.7,3540.8,3518.5,3569.2,3481.9,3446.7,3417.7,3477.3,3488.8,3382.5,3341.4,3325.3,3369.8,3443.3,3318,3264.3,3244.3,3260.9,3375.7,3225.1,3180.5,3203.6,3113,3186.4,3119,3141.6,3150.5,3080,3088.8,3038.4,3042,3016.8,3029.5,2987.9,3020.6,3019.6,2964.6,2997.4,2948.1,2871.8,2931.3,2875.2,2855.2,2805.8,2827.4,2810,2844.2,2765.7,2746.9,2823.9,2736.7
RCP8.5,	PRESCOTTandRUSSELL,4480.2,4509,4597.7,4574.8,4563.5,4527.2,4524.5,4540.5,4485.9,4438.9,4479.7,4590.8,4437.6,4378.9,4402.8,4411.1,4402.4,4351.1,4327.6,4268.4,4397.1,4304.3,4355.4,4337.4,4318.7,4317.7,4254,4159,4275.8,4217.3,4229.5,4193.9,4161.5,4126.2,4180,4114.5,4076.9,4105.1,4162.6,4148.4,4260.3,4125,4062.2,4039.8,4044.2,4075.8,4053.7,4081.1,4007.2,3929.1,4027.8,3904.9,3980.3,3981.6,3945,3912.2,3879.8,3782.9,3810.4,3933.7,3870.6,3842.8,3756.4,3733.9,3793.6,3799.3,3763.3,3740.1,3707.6,3629.2,3608.3,3663.8,3579,3531.4,3502.9,3574,3596,3482.2,3431.4,3427.5,3480.1,3540.7,3401.3,3358.2,3330.3,3357.7,3466.3,3316.2,3271.7,3305.4,3205.6,3274.2,3206,3223.5,3244.2,3174.7,3166,3123.5,3113.3,3102.5,3123,3082.9,3099.4,3106.1,3044,3074,3033.1,2935.6,3007.6,2947.6,2937.1,2874.5,2897.9,2876.3,2909.2,2842.1,2809.5,2890.3,2803.8
RCP8.5,PRINCE-EDWARD,3963.5,4004.2,4087.7,4070.6,4058.2,4023.2,4008.9,4035.9,3973.1,3945.8,3948.8,4075.7,3957,3864.7,3911.7,3913,3897,3868.2,3837,3797.8,3912.7,3811.4,3863.8,3851.1,3840.7,3845.4,3777.5,3700.9,3813.7,3775.2,3757.9,3716.9,3679.1,3659.6,3740.3,3661.5,3628.7,3649.4,3689,3677.1,3788.2,3661.2,3597,3599.5,3598.6,3633.5,3607.7,3624.3,3585.2,3500,3570.9,3502.7,3527,3542.9,3532.6,3488.7,3458.2,3382.1,3405.1,3505,3457.5,3428,3349.2,3336.4,3382.7,3396.5,3352.8,3329,3321.2,3248.2,3225.4,3278.5,3200,3161.4,3139.9,3197.9,3210.5,3116.1,3077.6,3063.1,3101.4,3163.8,3061.4,3006.9,2992.9,2996.8,3112.7,2977.3,2942.4,2955,2874.5,2936,2881.3,2897,2912.2,2838.1,2857,2808.4,2811.7,2797.1,2799.5,2775.4,2799.4,2795.7,2749.9,2773.6,2732.1,2662.6,2716.2,2668,2643.7,2604.8,2618.6,2601.4,2637.4,2562.2,2550.4,2622.9,2544.4
RCP8.5,	RAINY-RIVER,5539.9,5667.4,5677.7,5644.1,5676.6,5629.4,5598,5631,5581.8,5481.5,5451.5,5696,5563.1,5398.3,5519.1,5483,5385.6,5450.3,5386.1,5326.8,5608.8,5304.7,5401.4,5357.6,5438.8,5333.6,5324.1,5182.2,5279.2,5338.9,5301.1,5248.5,5236.2,5152.6,5249,5156.7,5119,5119.9,5196.9,5206.1,5228.9,5113.9,5015.9,5087.3,5074.4,5193.1,5046,5071.2,4973.6,4896.9,5111.2,4961.1,4924.4,4982.4,4919.5,4927.3,4869.1,4813.2,4782.9,4908.4,4862.3,4751.5,4710.2,4806.9,4814.2,4793.2,4783.5,4686.1,4630.3,4656.1,4552.2,4648.7,4497.9,4595.1,4445.2,4527.1,4585.4,4376.4,4392.1,4418,4432.8,4471.5,4406.5,4261.5,4279.2,4287,4443.5,4275.2,4170.5,4168.5,4091.4,4221.7,4167.7,4141,4150.2,4020.8,4054.9,3940.8,4031.8,4014.6,3977.9,3880.7,3995.1,3914.8,3965.4,3958.5,3882.6,3866.8,3938.2,3813.6,3737.7,3827.4,3807.3,3807.1,3774.5,3690.7,3679.9,3702.3,3712
RCP8.5,	RENFREW,4813.8,4868,4953,4922.6,4911,4885.8,4865.1,4899.1,4824.8,4771.5,4808.7,4939.6,4787.3,4711,4748,4761.9,4721.7,4700.1,4663.5,4602.9,4743.4,4638.3,4700.2,4671.3,4662.4,4645,4588.8,4491.7,4615.3,4561.3,4565,4510.7,4490,4451.6,4523.8,4450.7,4397.5,4432.2,4489,4465.1,4591.2,4451,4379.3,4365.3,4359.2,4408.5,4374.3,4395.6,4327.2,4238.3,4350.2,4229.7,4301.7,4292.9,4273.7,4230.9,4196.6,4091.6,4128.9,4254.4,4190.1,4156.3,4057.7,4058.7,4106.1,4107.7,4075.6,4049.2,4014.4,3944.6,3915.2,3977.3,3877,3838.3,3810.5,3870.8,3897.5,3772.5,3730.6,3714.2,3769.6,3836.5,3699.1,3648.5,3630.3,3650.9,3767.7,3606.7,3554.3,3587.2,3480.6,3563.6,3488.9,3510.4,3521.5,3454.2,3445.7,3397.7,3399.6,3379,3398,3349.1,3384.7,3378.8,3316.7,3347.9,3301.1,3214.7,3280.5,3220.8,3197.1,3145.2,3165.3,3150.6,3185.2,3102.2,3076.4,3152.3,3065.3
RCP8.5,	SIMCOE,4296.9,4356.4,4433.9,4402.6,4398.8,4366.5,4343.8,4386.6,4302.1,4271.8,4265.9,4414.3,4280.1,4192.8,4234.1,4250.8,4203.3,4185.5,4157.1,4108.8,4234.3,4123.5,4180.2,4154.4,4155,4148.4,4090.5,4000.1,4127.7,4080.6,4051.1,4001.7,3989.5,3962.3,4041.3,3957.5,3921.1,3944.7,3970.7,3961.9,4074.1,3943.7,3887.9,3875,3864.1,3918.1,3877.6,3899.6,3862,3759.6,3846.8,3766,3789.8,3798.8,3803.6,3747.3,3721,3633.7,3666.8,3759.5,3722.1,3675.9,3589.2,3591.7,3642.1,3631.3,3599.8,3580,3553.4,3492.5,3463.1,3513.1,3429.5,3395.8,3369.9,3420.1,3434.1,3325.4,3283.1,3272.4,3317.7,3386.6,3265.9,3213.4,3194,3209.4,3323.4,3177.7,3123.7,3149.2,3057.8,3135.6,3073.7,3089.4,3097.9,3025,3035.1,2982.9,2994.1,2966.7,2975.1,2932.7,2978.8,2969.9,2919,2948.4,2896.6,2825.8,2886.5,2833,2805.9,2762.2,2783.8,2769.2,2802.6,2719.7,2706.2,2774.8,2694.9
RCP8.5,	STORMONT-DUNDASandGL,4341.1,4367.5,4455.8,4433.1,4417.6,4382.4,4382.6,4399,4343.8,4301,4336.1,4445.6,4301.5,4236.5,4260.2,4272.3,4265.9,4208.4,4185,4128.1,4254.7,4161.5,4216.7,4198.3,4179.4,4183.8,4114.1,4023,4140.2,4082.4,4089.3,4056.6,4017.4,3987.7,4050.4,3980.1,3944.9,3969.7,4020.6,4008.5,4125.8,3988.9,3927.7,3904,3907.2,3943.1,3920.8,3947.5,3876.2,3795.3,3888.7,3780,3841.6,3848.1,3810.5,3782.7,3748.8,3652.1,3681.1,3801.9,3735,3712.2,3626.1,3602.9,3665.1,3670.8,3630.7,3612.1,3580.9,3500.1,3481.4,3535.3,3455.6,3404.3,3376.4,3448.8,3466.8,3357.9,3307.8,3301.2,3349.6,3414.5,3278,3236.4,3205.9,3230.5,3342.3,3194.2,3149.5,3181.2,3086.9,3150.3,3084.7,3102.8,3125.2,3052.3,3054.3,3009.3,2995.7,2984.6,3005.5,2965.6,2979.1,2990.7,2930.8,2959.7,2915.7,2823.8,2894.5,2834.4,2824.3,2762.8,2786.9,2759.9,2799.8,2727.7,2699.9,2784.5,2694.8
RCP8.5,	SUDBURY,5552.4,5671.3,5730.4,5693.2,5699.1,5676.3,5634.8,5680.2,5596.9,5500.9,5543.9,5732.2,5566.4,5454.7,5506.6,5529.2,5445.5,5458.3,5402.7,5326.9,5543.6,5369.5,5445.4,5414.2,5430.5,5369.5,5343.6,5195.4,5355,5301.6,5308.5,5225,5235.1,5181.4,5251.1,5171,5117.1,5144.1,5227.4,5189.3,5315.3,5143.4,5085.1,5093.5,5061.8,5160.1,5079.7,5092.6,5012.3,4927,5077.4,4923.3,4991.2,4993.6,4959.9,4908.3,4883.8,4770.1,4812.7,4949.7,4888.3,4833.2,4712.7,4775.5,4792.5,4779.4,4754.8,4708.3,4650.3,4614,4565.5,4625.4,4493.4,4501.4,4461.7,4505,4562.6,4391.4,4356.4,4354.1,4390.3,4460,4323.6,4257.4,4244.6,4258.3,4408.9,4222.3,4143.2,4172.5,4058,4167.5,4096.6,4089,4091.3,4015.8,4018.6,3945.4,3980.9,3953.4,3949.1,3885,3968.1,3915.9,3889.6,3901.6,3831,3783.7,3854.2,3768.1,3716.7,3713.3,3705.1,3691.4,3693.9,3614.8,3596.1,3662.6,3593.4
RCP8.5,	SUDBURY-REGION,5202.9,5295.1,5370.9,5335.5,5329.3,5311.7,5272.1,5326.6,5233.8,5145.6,5190.5,5365.9,5203.5,5099.3,5148.3,5165.8,5095.8,5095.8,5051.6,4979.8,5176.6,5020.2,5091.7,5058.9,5069.5,5019.3,4977.9,4855.7,5005.7,4949.5,4948,4877.6,4878.3,4826.1,4900.8,4830.2,4765.7,4799.7,4868.6,4838.2,4961.5,4804.9,4743.4,4742.9,4712.8,4802.3,4734,4753.4,4677.5,4584.1,4725.9,4580.4,4653.5,4648,4626.2,4566.4,4542.2,4432.8,4480.1,4612.6,4554,4500.1,4380.7,4421.5,4463.6,4445.2,4419.2,4375.4,4323.1,4278.6,4243.1,4297.7,4176.3,4173.5,4137.2,4183.5,4227.7,4077.8,4031.6,4026.9,4070.1,4146.2,4006,3946.1,3930.3,3952.2,4084.7,3903.7,3831.1,3867.5,3750.3,3858.6,3785.2,3792.9,3795.9,3723.4,3716.7,3652.4,3682.5,3652.6,3662.3,3595.7,3671.3,3629.5,3597.3,3617,3542.8,3489.8,3551.2,3481,3436.7,3422.7,3425.2,3405.4,3427.2,3347.4,3314.4,3385.4,3309.3
RCP8.5,	THUNDER-BAY,6103.4,6251.3,6286.3,6233.8,6255.3,6251,6179.7,6197.4,6157.3,6045.9,6041.4,6285.5,6131.1,5979.5,6086.7,6080.5,5969.2,6018,5957.9,5882,6139.9,5873,5966.7,5922.8,5997.8,5891.5,5891.1,5702.8,5852,5878,5864.7,5784.9,5789.1,5708.9,5787,5685.8,5653.6,5674.1,5757.4,5733.7,5825.2,5670.5,5568.7,5627.4,5608,5729.7,5586.3,5601.5,5501,5435.2,5647,5461.1,5477.4,5506.9,5451.6,5433.1,5406,5297.7,5314.7,5444.2,5392.4,5296.4,5228.6,5309.9,5316.4,5300.8,5277.9,5204.7,5146.5,5130.7,5057.2,5132.4,4968.2,5051.7,4948.1,5000.9,5066.6,4872.6,4855.1,4888.7,4892.8,4937.6,4850.5,4730.6,4725.8,4752.4,4903.6,4710.5,4617.6,4631.9,4540,4662.8,4601.9,4558.4,4554.3,4464.1,4472.3,4378.5,4447.9,4419.7,4391.8,4306.5,4405.5,4327.7,4353.7,4367,4283.9,4262.2,4331.7,4215.6,4128.3,4200.7,4161.8,4173.9,4129.2,4050,4045.5,4070.7,4068.6
